fight_id,actor,action,hit,critical,damage,distance,start_distance,total_rounds,max_hp,hp,ac,attack_bonus,speed,dmg_main,dmg_backup
9745,B,gain_adv,,,,0,,,,,,,,,
9745,A,atk_main,True,False,11,0,,,,,,,,,
9745,SYSTEM,total_rounds,,,,,,14,,,,,,,
9745,A,winner,,,,,,,,,,,,,
9746,SYSTEM,start_distance,,,,,4,,,,,,,,
9746,A,pre_fight_stats,,,,,,,39,39,14,5,4,1d10+4,1d8+4
9746,B,pre_fight_stats,,,,,,,38,38,15,6,4,1d10+4,1d6+4
9746,A,move,,,,0,,,,,,,,,
9746,B,atk_main,True,True,17,0,,,,,,,,,
9746,A,gain_adv,,,,0,,,,,,,,,
9746,B,move,,,,0,,,,,,,,,
9746,A,inflict_disadv,,,,0,,,,,,,,,
9746,B,move,,,,0,,,,,,,,,
9746,A,move,,,,0,,,,,,,,,
9746,B,atk_main_forced,False,False,0,0,,,,,,,,,
9746,A,move,,,,0,,,,,,,,,
9746,B,atk_main,False,False,0,0,,,,,,,,,
9746,A,inflict_disadv,,,,0,,,,,,,,,
9746,B,atk_main,True,False,7,0,,,,,,,,,
9746,A,inflict_disadv,,,,0,,,,,,,,,
9746,B,atk_main_forced,False,False,0,0,,,,,,,,,
9746,A,inflict_disadv,,,,0,,,,,,,,,
9746,B,atk_main,True,False,10,0,,,,,,,,,
9746,A,atk_main,True,False,14,0,,,,,,,,,
9746,B,move,,,,0,,,,,,,,,
9746,A,inflict_disadv,,,,0,,,,,,,,,
9746,B,inflict_disadv,,,,0,,,,,,,,,
9746,A,move,,,,0,,,,,,,,,
9746,B,atk_main,True,False,14,0,,,,,,,,,
9746,SYSTEM,total_rounds,,,,,,11,,,,,,,
9746,B,winner,,,,,,,,,,,,,
9747,SYSTEM,start_distance,,,,,9,,,,,,,,
9747,A,pre_fight_stats,,,,,,,30,30,14,6,4,1d10+4,1d6+4
9747,B,pre_fight_stats,,,,,,,32,32,18,7,3,1d12+4,1d6+4
9747,B,move_forced,,,,6,,,,,,,,,
9747,B,move,,,,3,,,,,,,,,
9747,A,atk_backup,False,False,0,3,,,,,,,,,
9747,B,move_forced,,,,0,,,,,,,,,
9747,A,gain_adv,,,,0,,,,,,,,,
9747,B,atk_main,True,False,8,0,,,,,,,,,
9747,A,gain_adv,,,,0,,,,,,,,,
9747,B,move,,,,0,,,,,,,,,
9747,A,move,,,,0,,,,,,,,,
9747,B,atk_main,True,False,13,0,,,,,,,,,
9747,A,atk_main_forced,True,False,6,0,,,,,,,,,
9747,B,inflict_disadv,,,,0,,,,,,,,,
9747,A,inflict_disadv,,,,0,,,,,,,,,
9747,B,atk_main,True,False,12,0,,,,,,,,,
9747,SYSTEM,total_rounds,,,,,,10,,,,,,,
9747,B,winner,,,,,,,,,,,,,
9748,SYSTEM,start_distance,,,,,0,,,,,,,,
9748,A,pre_fight_stats,,,,,,,44,44,14,7,4,1d10+4,1d6+4
9748,B,pre_fight_stats,,,,,,,36,36,16,5,5,1d8+4,1d6+4
9748,A,gain_adv,,,,0,,,,,,,,,
9748,B,inflict_disadv,,,,0,,,,,,,,,
9748,A,atk_main,True,False,14,0,,,,,,,,,
9748,B,atk_main,False,False,0,0,,,,,,,,,
9748,A,atk_main,False,False,0,0,,,,,,,,,
9748,B,atk_main,True,False,6,0,,,,,,,,,
9748,A,inflict_disadv,,,,0,,,,,,,,,
9748,B,inflict_disadv,,,,0,,,,,,,,,
9748,A,atk_main,False,False,0,0,,,,,,,,,
9748,B,inflict_disadv,,,,0,,,,,,,,,
9748,A,atk_main_forced,True,False,12,0,,,,,,,,,
9748,B,move,,,,0,,,,,,,,,
9748,A,atk_main_forced,True,True,19,0,,,,,,,,,
9748,SYSTEM,total_rounds,,,,,,7,,,,,,,
9748,A,winner,,,,,,,,,,,,,
9749,SYSTEM,start_distance,,,,,9,,,,,,,,
9749,A,pre_fight_stats,,,,,,,46,46,18,8,3,1d12+4,1d6+4
9749,B,pre_fight_stats,,,,,,,35,35,18,7,3,1d10+4,1d8+4
9749,A,move,,,,6,,,,,,,,,
9749,A,move,,,,3,,,,,,,,,
9749,B,atk_backup,True,False,8,3,,,,,,,,,
9749,A,atk_backup,False,False,0,3,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,gain_adv,,,,0,,,,,,,,,
9749,B,atk_main,False,False,0,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,atk_main_forced,False,False,0,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,atk_main,False,False,0,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,atk_main,True,False,8,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,gain_adv,,,,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,atk_main_forced,False,False,0,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,gain_adv,,,,0,,,,,,,,,
9749,A,atk_main_forced,True,False,15,0,,,,,,,,,
9749,B,atk_main_forced,True,False,12,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,atk_main_forced,False,False,0,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,atk_main_forced,False,False,0,0,,,,,,,,,
9749,B,gain_adv,,,,0,,,,,,,,,
9749,A,inflict_disadv,,,,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,atk_main,False,False,0,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,atk_main,False,False,0,0,,,,,,,,,
9749,B,gain_adv,,,,0,,,,,,,,,
9749,A,atk_main_forced,False,False,0,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,atk_main_forced,False,False,0,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,gain_adv,,,,0,,,,,,,,,
9749,A,atk_main_forced,False,False,0,0,,,,,,,,,
9749,B,gain_adv,,,,0,,,,,,,,,
9749,A,gain_adv,,,,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,atk_main_forced,False,False,0,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,move,,,,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,atk_main_forced,True,False,16,0,,,,,,,,,
9749,B,atk_main,True,False,11,0,,,,,,,,,
9749,A,gain_adv,,,,0,,,,,,,,,
9749,B,move,,,,0,,,,,,,,,
9749,A,atk_main_forced,False,False,0,0,,,,,,,,,
9749,B,inflict_disadv,,,,0,,,,,,,,,
9749,A,atk_main_forced,True,False,15,0,,,,,,,,,
9749,SYSTEM,total_rounds,,,,,,34,,,,,,,
9749,A,winner,,,,,,,,,,,,,
9750,SYSTEM,start_distance,,,,,0,,,,,,,,
9750,A,pre_fight_stats,,,,,,,30,30,18,8,5,1d12+4,1d8+4
9750,B,pre_fight_stats,,,,,,,34,34,17,5,4,1d10+4,1d6+4
9750,A,move,,,,0,,,,,,,,,
9750,B,gain_adv,,,,0,,,,,,,,,
9750,A,inflict_disadv,,,,0,,,,,,,,,
9750,B,atk_main_forced,True,False,9,0,,,,,,,,,
9750,A,move,,,,0,,,,,,,,,
9750,B,inflict_disadv,,,,0,,,,,,,,,
9750,A,inflict_disadv,,,,0,,,,,,,,,
9750,B,move,,,,0,,,,,,,,,
9750,A,atk_main,False,False,0,0,,,,,,,,,
9750,B,atk_main_forced,False,False,0,0,,,,,,,,,
9750,A,atk_main_forced,False,False,0,0,,,,,,,,,
9750,B,inflict_disadv,,,,0,,,,,,,,,
9750,A,move,,,,0,,,,,,,,,
9750,B,gain_adv,,,,0,,,,,,,,,
9750,A,atk_main,True,True,25,0,,,,,,,,,
9750,B,atk_main_forced,True,False,13,0,,,,,,,,,
9750,A,atk_main_forced,False,False,0,0,,,,,,,,,
9750,B,atk_main,True,False,8,0,,,,,,,,,
9750,SYSTEM,total_rounds,,,,,,9,,,,,,,
9750,B,winner,,,,,,,,,,,,,
9751,SYSTEM,start_distance,,,,,3,,,,,,,,
9751,A,pre_fight_stats,,,,,,,45,45,14,7,4,1d12+4,1d8+4
9751,B,pre_fight_stats,,,,,,,45,45,17,5,3,1d12+4,1d6+4
9751,A,atk_backup,True,False,6,3,,,,,,,,,
9751,A,atk_backup,False,False,0,3,,,,,,,,,
9751,A,move,,,,0,,,,,,,,,
9751,B,inflict_disadv,,,,0,,,,,,,,,
9751,A,inflict_disadv,,,,0,,,,,,,,,
9751,B,atk_main,True,False,16,0,,,,,,,,,
9751,A,atk_main,True,False,5,0,,,,,,,,,
9751,B,move,,,,0,,,,,,,,,
9751,A,atk_main_forced,False,False,0,0,,,,,,,,,
9751,B,gain_adv,,,,0,,,,,,,,,
9751,A,atk_main,True,False,15,0,,,,,,,,,
9751,B,inflict_disadv,,,,0,,,,,,,,,
9751,A,gain_adv,,,,0,,,,,,,,,
9751,B,gain_adv,,,,0,,,,,,,,,
9751,A,atk_main_forced,False,False,0,0,,,,,,,,,
9751,B,move,,,,0,,,,,,,,,
9751,A,atk_main,False,False,0,0,,,,,,,,,
9751,B,atk_main,True,False,11,0,,,,,,,,,
9751,A,inflict_disadv,,,,0,,,,,,,,,
9751,B,atk_main_forced,True,False,8,0,,,,,,,,,
9751,A,gain_adv,,,,0,,,,,,,,,
9751,B,atk_main,True,True,10,0,,,,,,,,,
9751,SYSTEM,total_rounds,,,,,,13,,,,,,,
9751,B,winner,,,,,,,,,,,,,
9752,SYSTEM,start_distance,,,,,3,,,,,,,,
9752,A,pre_fight_stats,,,,,,,33,33,15,5,3,1d10+4,1d8+4
9752,B,pre_fight_stats,,,,,,,36,36,15,6,3,1d8+4,1d8+4
9752,B,atk_backup,True,False,8,3,,,,,,,,,
9752,A,atk_backup,False,False,0,3,,,,,,,,,
9752,B,move_forced,,,,0,,,,,,,,,
9752,A,atk_main,True,False,13,0,,,,,,,,,
9752,B,atk_main_forced,False,False,0,0,,,,,,,,,
9752,A,gain_adv,,,,0,,,,,,,,,
9752,B,move,,,,0,,,,,,,,,
9752,A,atk_main_forced,True,True,18,0,,,,,,,,,
9752,B,atk_main,True,False,7,0,,,,,,,,,
9752,A,inflict_disadv,,,,0,,,,,,,,,
9752,B,atk_main,False,False,0,0,,,,,,,,,
9752,A,atk_main,False,False,0,0,,,,,,,,,
9752,B,gain_adv,,,,0,,,,,,,,,
9752,A,move,,,,0,,,,,,,,,
9752,B,gain_adv,,,,0,,,,,,,,,
9752,A,inflict_disadv,,,,0,,,,,,,,,
9752,B,move,,,,0,,,,,,,,,
9752,A,atk_main,False,False,0,0,,,,,,,,,
9752,B,atk_main_forced,True,False,11,0,,,,,,,,,
9752,A,move,,,,0,,,,,,,,,
9752,B,gain_adv,,,,0,,,,,,,,,
9752,A,inflict_disadv,,,,0,,,,,,,,,
9752,B,atk_main_forced,False,False,0,0,,,,,,,,,
9752,A,atk_main,True,False,5,0,,,,,,,,,
9752,SYSTEM,total_rounds,,,,,,13,,,,,,,
9752,A,winner,,,,,,,,,,,,,
9753,SYSTEM,start_distance,,,,,4,,,,,,,,
9753,A,pre_fight_stats,,,,,,,35,35,16,5,4,1d12+4,1d8+4
9753,B,pre_fight_stats,,,,,,,42,42,16,6,3,1d8+4,1d8+4
9753,A,move_forced,,,,0,,,,,,,,,
9753,B,gain_adv,,,,0,,,,,,,,,
9753,A,atk_main,False,False,0,0,,,,,,,,,
9753,B,atk_main,True,False,7,0,,,,,,,,,
9753,A,inflict_disadv,,,,0,,,,,,,,,
9753,B,atk_main,False,False,0,0,,,,,,,,,
9753,A,inflict_disadv,,,,0,,,,,,,,,
9753,B,gain_adv,,,,0,,,,,,,,,
9753,A,gain_adv,,,,0,,,,,,,,,
9753,B,inflict_disadv,,,,0,,,,,,,,,
9753,A,move,,,,0,,,,,,,,,
9753,B,atk_main_forced,True,False,12,0,,,,,,,,,
9753,A,atk_main,False,False,0,0,,,,,,,,,
9753,B,gain_adv,,,,0,,,,,,,,,
9753,A,atk_main_forced,False,False,0,0,,,,,,,,,
9753,B,atk_main,True,False,10,0,,,,,,,,,
9753,A,atk_main,False,False,0,0,,,,,,,,,
9753,B,atk_main,True,False,7,0,,,,,,,,,
9753,SYSTEM,total_rounds,,,,,,9,,,,,,,
9753,B,winner,,,,,,,,,,,,,
9754,SYSTEM,start_distance,,,,,7,,,,,,,,
9754,A,pre_fight_stats,,,,,,,45,45,14,6,5,1d8+4,1d8+4
9754,B,pre_fight_stats,,,,,,,42,42,15,7,4,1d12+4,1d8+4
9754,A,move_forced,,,,2,,,,,,,,,
9754,B,move_forced,,,,0,,,,,,,,,
9754,A,gain_adv,,,,0,,,,,,,,,
9754,B,inflict_disadv,,,,0,,,,,,,,,
9754,A,atk_main,True,True,17,0,,,,,,,,,
9754,B,atk_main,True,False,6,0,,,,,,,,,
9754,A,atk_main,True,False,8,0,,,,,,,,,
9754,B,atk_main_forced,False,False,0,0,,,,,,,,,
9754,A,move,,,,0,,,,,,,,,
9754,B,atk_main,True,False,8,0,,,,,,,,,
9754,A,inflict_disadv,,,,0,,,,,,,,,
9754,B,move,,,,0,,,,,,,,,
9754,A,atk_main,False,False,0,0,,,,,,,,,
9754,B,atk_main,True,True,22,0,,,,,,,,,
9754,A,atk_main_forced,False,False,0,0,,,,,,,,,
9754,B,gain_adv,,,,0,,,,,,,,,
9754,A,inflict_disadv,,,,0,,,,,,,,,
9754,B,atk_main_forced,True,False,8,0,,,,,,,,,
9754,A,inflict_disadv,,,,0,,,,,,,,,
9754,B,gain_adv,,,,0,,,,,,,,,
9754,A,move,,,,0,,,,,,,,,
9754,B,atk_main_forced,False,False,0,0,,,,,,,,,
9754,A,move,,,,0,,,,,,,,,
9754,B,atk_main_forced,False,False,0,0,,,,,,,,,
9754,A,gain_adv,,,,0,,,,,,,,,
9754,B,atk_main,True,False,12,0,,,,,,,,,
9754,SYSTEM,total_rounds,,,,,,13,,,,,,,
9754,B,winner,,,,,,,,,,,,,
9755,SYSTEM,start_distance,,,,,7,,,,,,,,
9755,A,pre_fight_stats,,,,,,,48,48,17,6,4,1d8+4,1d8+4
9755,B,pre_fight_stats,,,,,,,47,47,14,8,5,1d12+4,1d6+4
9755,B,move_forced,,,,2,,,,,,,,,
9755,A,move_forced,,,,0,,,,,,,,,
9755,B,move,,,,0,,,,,,,,,
9755,A,atk_main,True,False,9,0,,,,,,,,,
9755,B,gain_adv,,,,0,,,,,,,,,
9755,A,gain_adv,,,,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,atk_main_forced,False,False,0,0,,,,,,,,,
9755,B,atk_main_forced,True,True,31,0,,,,,,,,,
9755,A,move,,,,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,move,,,,0,,,,,,,,,
9755,B,atk_main_forced,True,False,6,0,,,,,,,,,
9755,A,atk_main_forced,True,False,6,0,,,,,,,,,
9755,B,atk_main_forced,True,False,10,0,,,,,,,,,
9755,A,move,,,,0,,,,,,,,,
9755,B,gain_adv,,,,0,,,,,,,,,
9755,A,move,,,,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,atk_main_forced,False,False,0,0,,,,,,,,,
9755,B,move,,,,0,,,,,,,,,
9755,A,gain_adv,,,,0,,,,,,,,,
9755,B,gain_adv,,,,0,,,,,,,,,
9755,A,atk_main,False,False,0,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,atk_main_forced,False,False,0,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,atk_main_forced,False,False,0,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,move,,,,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,gain_adv,,,,0,,,,,,,,,
9755,B,inflict_disadv,,,,0,,,,,,,,,
9755,A,atk_main_forced,True,False,8,0,,,,,,,,,
9755,B,atk_main_forced,True,False,13,0,,,,,,,,,
9755,SYSTEM,total_rounds,,,,,,19,,,,,,,
9755,B,winner,,,,,,,,,,,,,
9756,SYSTEM,start_distance,,,,,1,,,,,,,,
9756,A,pre_fight_stats,,,,,,,33,33,14,7,3,1d12+4,1d8+4
9756,B,pre_fight_stats,,,,,,,47,47,17,8,5,1d10+4,1d6+4
9756,B,move_forced,,,,0,,,,,,,,,
9756,A,move,,,,0,,,,,,,,,
9756,B,inflict_disadv,,,,0,,,,,,,,,
9756,A,atk_main,True,False,15,0,,,,,,,,,
9756,B,atk_main,True,False,6,0,,,,,,,,,
9756,A,atk_main,True,False,15,0,,,,,,,,,
9756,B,inflict_disadv,,,,0,,,,,,,,,
9756,A,atk_main_forced,True,False,10,0,,,,,,,,,
9756,B,gain_adv,,,,0,,,,,,,,,
9756,A,atk_main,True,False,16,0,,,,,,,,,
9756,SYSTEM,total_rounds,,,,,,6,,,,,,,
9756,A,winner,,,,,,,,,,,,,
9757,SYSTEM,start_distance,,,,,1,,,,,,,,
9757,A,pre_fight_stats,,,,,,,45,45,17,7,4,1d10+4,1d6+4
9757,B,pre_fight_stats,,,,,,,42,42,18,7,5,1d12+4,1d8+4
9757,B,move_forced,,,,0,,,,,,,,,
9757,A,move,,,,0,,,,,,,,,
9757,B,gain_adv,,,,0,,,,,,,,,
9757,A,gain_adv,,,,0,,,,,,,,,
9757,B,gain_adv,,,,0,,,,,,,,,
9757,A,gain_adv,,,,0,,,,,,,,,
9757,B,atk_main_forced,True,False,7,0,,,,,,,,,
9757,A,move,,,,0,,,,,,,,,
9757,B,gain_adv,,,,0,,,,,,,,,
9757,A,move,,,,0,,,,,,,,,
9757,B,gain_adv,,,,0,,,,,,,,,
9757,A,atk_main,True,False,11,0,,,,,,,,,
9757,B,move,,,,0,,,,,,,,,
9757,A,gain_adv,,,,0,,,,,,,,,
9757,B,atk_main_forced,True,False,16,0,,,,,,,,,
9757,A,inflict_disadv,,,,0,,,,,,,,,
9757,B,move,,,,0,,,,,,,,,
9757,A,gain_adv,,,,0,,,,,,,,,
9757,B,inflict_disadv,,,,0,,,,,,,,,
9757,A,gain_adv,,,,0,,,,,,,,,
9757,B,atk_main_forced,True,False,6,0,,,,,,,,,
9757,A,atk_main_forced,True,False,14,0,,,,,,,,,
9757,B,gain_adv,,,,0,,,,,,,,,
9757,A,gain_adv,,,,0,,,,,,,,,
9757,B,atk_main_forced,True,True,25,0,,,,,,,,,
9757,SYSTEM,total_rounds,,,,,,13,,,,,,,
9757,B,winner,,,,,,,,,,,,,
9758,SYSTEM,start_distance,,,,,0,,,,,,,,
9758,A,pre_fight_stats,,,,,,,33,33,18,6,3,1d8+4,1d8+4
9758,B,pre_fight_stats,,,,,,,42,42,14,8,3,1d12+4,1d6+4
9758,A,move,,,,0,,,,,,,,,
9758,B,move,,,,0,,,,,,,,,
9758,A,inflict_disadv,,,,0,,,,,,,,,
9758,B,atk_main_forced,False,False,0,0,,,,,,,,,
9758,A,gain_adv,,,,0,,,,,,,,,
9758,B,atk_main_forced,True,False,5,0,,,,,,,,,
9758,A,gain_adv,,,,0,,,,,,,,,
9758,B,atk_main,True,False,16,0,,,,,,,,,
9758,A,gain_adv,,,,0,,,,,,,,,
9758,B,atk_main,True,False,15,0,,,,,,,,,
9758,SYSTEM,total_rounds,,,,,,5,,,,,,,
9758,B,winner,,,,,,,,,,,,,
9759,SYSTEM,start_distance,,,,,0,,,,,,,,
9759,A,pre_fight_stats,,,,,,,37,37,15,5,5,1d12+4,1d6+4
9759,B,pre_fight_stats,,,,,,,32,32,14,5,5,1d12+4,1d6+4
9759,A,atk_main_forced,True,True,11,0,,,,,,,,,
9759,B,move,,,,0,,,,,,,,,
9759,A,gain_adv,,,,0,,,,,,,,,
9759,B,inflict_disadv,,,,0,,,,,,,,,
9759,A,gain_adv,,,,0,,,,,,,,,
9759,B,move,,,,0,,,,,,,,,
9759,A,atk_main,True,False,5,0,,,,,,,,,
9759,B,inflict_disadv,,,,0,,,,,,,,,
9759,A,atk_main,True,False,11,0,,,,,,,,,
9759,B,move,,,,0,,,,,,,,,
9759,A,inflict_disadv,,,,0,,,,,,,,,
9759,B,move,,,,0,,,,,,,,,
9759,A,atk_main_forced,True,False,11,0,,,,,,,,,
9759,SYSTEM,total_rounds,,,,,,7,,,,,,,
9759,A,winner,,,,,,,,,,,,,
9760,SYSTEM,start_distance,,,,,6,,,,,,,,
9760,A,pre_fight_stats,,,,,,,50,50,16,6,5,1d12+4,1d8+4
9760,B,pre_fight_stats,,,,,,,42,42,16,8,5,1d8+4,1d8+4
9760,B,atk_backup,True,False,7,6,,,,,,,,,
9760,A,move,,,,1,,,,,,,,,
9760,B,move_forced,,,,0,,,,,,,,,
9760,A,move,,,,0,,,,,,,,,
9760,B,atk_main,True,False,10,0,,,,,,,,,
9760,A,atk_main_forced,False,False,0,0,,,,,,,,,
9760,B,atk_main_forced,True,False,8,0,,,,,,,,,
9760,A,move,,,,0,,,,,,,,,
9760,B,atk_main,True,False,8,0,,,,,,,,,
9760,A,move,,,,0,,,,,,,,,
9760,B,gain_adv,,,,0,,,,,,,,,
9760,A,move,,,,0,,,,,,,,,
9760,B,atk_main_forced,True,False,5,0,,,,,,,,,
9760,A,atk_main_forced,True,False,6,0,,,,,,,,,
9760,B,inflict_disadv,,,,0,,,,,,,,,
9760,A,atk_main_forced,True,False,12,0,,,,,,,,,
9760,B,atk_main_forced,True,False,7,0,,,,,,,,,
9760,A,atk_main,False,False,0,0,,,,,,,,,
9760,B,inflict_disadv,,,,0,,,,,,,,,
9760,A,atk_main,True,False,8,0,,,,,,,,,
9760,B,move,,,,0,,,,,,,,,
9760,A,atk_main_forced,True,False,15,0,,,,,,,,,
9760,B,atk_main_forced,True,False,8,0,,,,,,,,,
9760,SYSTEM,total_rounds,,,,,,12,,,,,,,
9760,B,winner,,,,,,,,,,,,,
9761,SYSTEM,start_distance,,,,,7,,,,,,,,
9761,A,pre_fight_stats,,,,,,,33,33,17,6,5,1d8+4,1d8+4
9761,B,pre_fight_stats,,,,,,,43,43,16,7,4,1d10+4,1d6+4
9761,A,atk_backup,True,False,10,7,,,,,,,,,
9761,B,move,,,,3,,,,,,,,,
9761,A,move_forced,,,,0,,,,,,,,,
9761,B,atk_main_forced,True,False,11,0,,,,,,,,,
9761,A,atk_main,True,True,14,0,,,,,,,,,
9761,B,move,,,,0,,,,,,,,,
9761,A,gain_adv,,,,0,,,,,,,,,
9761,B,inflict_disadv,,,,0,,,,,,,,,
9761,A,atk_main,True,False,9,0,,,,,,,,,
9761,B,gain_adv,,,,0,,,,,,,,,
9761,A,move,,,,0,,,,,,,,,
9761,B,gain_adv,,,,0,,,,,,,,,
9761,A,inflict_disadv,,,,0,,,,,,,,,
9761,B,gain_adv,,,,0,,,,,,,,,
9761,A,atk_main,True,True,20,0,,,,,,,,,
9761,SYSTEM,total_rounds,,,,,,9,,,,,,,
9761,A,winner,,,,,,,,,,,,,
9762,SYSTEM,start_distance,,,,,6,,,,,,,,
9762,A,pre_fight_stats,,,,,,,41,41,14,7,5,1d12+4,1d8+4
9762,B,pre_fight_stats,,,,,,,32,32,14,8,3,1d8+4,1d6+4
9762,B,move,,,,3,,,,,,,,,
9762,A,atk_backup,False,False,0,3,,,,,,,,,
9762,A,move_forced,,,,0,,,,,,,,,
9762,B,inflict_disadv,,,,0,,,,,,,,,
9762,A,atk_main_forced,True,False,7,0,,,,,,,,,
9762,B,gain_adv,,,,0,,,,,,,,,
9762,A,atk_main_forced,True,False,11,0,,,,,,,,,
9762,B,atk_main,True,False,8,0,,,,,,,,,
9762,A,gain_adv,,,,0,,,,,,,,,
9762,B,atk_main,True,True,17,0,,,,,,,,,
9762,A,atk_main_forced,True,False,8,0,,,,,,,,,
9762,B,atk_main,True,False,7,0,,,,,,,,,
9762,A,atk_main_forced,True,False,6,0,,,,,,,,,
9762,SYSTEM,total_rounds,,,,,,8,,,,,,,
9762,A,winner,,,,,,,,,,,,,
9763,SYSTEM,start_distance,,,,,3,,,,,,,,
9763,A,pre_fight_stats,,,,,,,35,35,15,8,3,1d12+4,1d6+4
9763,B,pre_fight_stats,,,,,,,46,46,17,6,5,1d12+4,1d6+4
9763,A,move_forced,,,,0,,,,,,,,,
9763,B,inflict_disadv,,,,0,,,,,,,,,
9763,A,atk_main_forced,False,False,0,0,,,,,,,,,
9763,B,atk_main,True,False,7,0,,,,,,,,,
9763,A,gain_adv,,,,0,,,,,,,,,
9763,B,atk_main_forced,True,False,14,0,,,,,,,,,
9763,A,gain_adv,,,,0,,,,,,,,,
9763,B,inflict_disadv,,,,0,,,,,,,,,
9763,A,move,,,,0,,,,,,,,,
9763,B,gain_adv,,,,0,,,,,,,,,
9763,A,atk_main,True,False,5,0,,,,,,,,,
9763,B,move,,,,0,,,,,,,,,
9763,A,atk_main,True,False,10,0,,,,,,,,,
9763,B,inflict_disadv,,,,0,,,,,,,,,
9763,A,gain_adv,,,,0,,,,,,,,,
9763,B,atk_main,True,False,8,0,,,,,,,,,
9763,A,gain_adv,,,,0,,,,,,,,,
9763,B,inflict_disadv,,,,0,,,,,,,,,
9763,A,gain_adv,,,,0,,,,,,,,,
9763,B,atk_main,False,False,0,0,,,,,,,,,
9763,A,move,,,,0,,,,,,,,,
9763,B,atk_main_forced,True,False,16,0,,,,,,,,,
9763,SYSTEM,total_rounds,,,,,,11,,,,,,,
9763,B,winner,,,,,,,,,,,,,
9764,SYSTEM,start_distance,,,,,8,,,,,,,,
9764,A,pre_fight_stats,,,,,,,48,48,15,7,3,1d8+4,1d8+4
9764,B,pre_fight_stats,,,,,,,46,46,15,6,5,1d12+4,1d6+4
9764,A,atk_backup,True,False,12,8,,,,,,,,,
9764,A,move_forced,,,,5,,,,,,,,,
9764,B,atk_backup,True,False,8,5,,,,,,,,,
9764,B,move_forced,,,,0,,,,,,,,,
9764,A,atk_main,False,False,0,0,,,,,,,,,
9764,B,atk_main_forced,True,False,13,0,,,,,,,,,
9764,A,atk_main,True,False,10,0,,,,,,,,,
9764,B,atk_main_forced,False,False,0,0,,,,,,,,,
9764,A,inflict_disadv,,,,0,,,,,,,,,
9764,B,inflict_disadv,,,,0,,,,,,,,,
9764,A,gain_adv,,,,0,,,,,,,,,
9764,B,move,,,,0,,,,,,,,,
9764,A,move,,,,0,,,,,,,,,
9764,B,atk_main,True,False,9,0,,,,,,,,,
9764,A,inflict_disadv,,,,0,,,,,,,,,
9764,B,atk_main_forced,False,False,0,0,,,,,,,,,
9764,A,atk_main,True,True,18,0,,,,,,,,,
9764,B,move,,,,0,,,,,,,,,
9764,A,atk_main,True,False,9,0,,,,,,,,,
9764,SYSTEM,total_rounds,,,,,,12,,,,,,,
9764,A,winner,,,,,,,,,,,,,
9765,SYSTEM,start_distance,,,,,2,,,,,,,,
9765,A,pre_fight_stats,,,,,,,49,49,17,8,5,1d8+4,1d8+4
9765,B,pre_fight_stats,,,,,,,36,36,15,7,3,1d10+4,1d8+4
9765,B,move,,,,0,,,,,,,,,
9765,A,gain_adv,,,,0,,,,,,,,,
